"","SPECIES","SYS_NM","SPP","Area","CU_name","Year","escapement","Enhancement_Rank"
"1623","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1981,NA,"NONE"
"1624","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1963,NA,"NONE"
"1625","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1984,NA,"NONE"
"1626","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1980,150,"NONE"
"1627","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1989,NA,"NONE"
"1628","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1997,150,"NONE"
"1629","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1967,NA,"NONE"
"1630","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1965,NA,"NONE"
"1631","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1970,NA,"NONE"
"1632","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1974,NA,"NONE"
"1633","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",2001,NA,"NONE"
"1634","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1995,NA,"NONE"
"1635","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1990,NA,"NONE"
"1636","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1999,NA,"NONE"
"1637","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1969,NA,"NONE"
"1638","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1973,NA,"NONE"
"1639","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1987,NA,"NONE"
"1640","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1972,NA,"NONE"
"1641","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1956,NA,"NONE"
"1642","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1964,NA,"NONE"
"1643","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",2000,NA,"NONE"
"1644","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1962,NA,"NONE"
"1645","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1971,NA,"NONE"
"1646","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1998,NA,"NONE"
"1647","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1958,NA,"NONE"
"1648","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",2002,68,"NONE"
"1649","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1996,NA,"NONE"
"1650","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1988,NA,"NONE"
"1651","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",2013,NA,"NONE"
"1652","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1953,NA,"NONE"
"1653","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1957,NA,"NONE"
"1654","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1961,NA,"NONE"
"1655","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",2015,NA,"NONE"
"1656","Chum","GUISE CREEK","CM","25","Southwest Vancouver Island",1968,NA,"NONE"
"1657","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1978,1000,"NONE"
"1658","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1979,645,"NONE"
"1659","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",2004,191,"NONE"
"1660","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",2011,729,"NONE"
"1661","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1977,200,"NONE"
"1662","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",2005,NA,"NONE"
"1663","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1992,1210,"NONE"
"1664","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",2006,2603,"NONE"
"1665","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",2013,NA,"NONE"
"1666","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1960,7500,"NONE"
"1667","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1976,25,"NONE"
"1668","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",2012,119,"NONE"
"1669","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1958,3500,"NONE"
"1670","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1957,200,"NONE"
"1671","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",2014,NA,"NONE"
"1672","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",2008,118,"NONE"
"1673","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1982,NA,"NONE"
"1674","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1994,600,"NONE"
"1675","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1989,50,"NONE"
"1676","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1975,200,"NONE"
"1677","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1990,400,"NONE"
"1678","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1980,900,"NONE"
"1679","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1993,500,"NONE"
"1680","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1991,10,"NONE"
"1681","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1953,3500,"NONE"
"1682","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1971,200,"NONE"
"1683","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1963,1500,"NONE"
"1684","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1965,400,"NONE"
"1685","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1964,3500,"NONE"
"1686","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1966,2500,"NONE"
"1687","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1995,NA,"NONE"
"1688","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1956,200,"NONE"
"1689","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1959,750,"NONE"
"1690","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1981,NA,"NONE"
"1691","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1955,25,"NONE"
"1692","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1969,1500,"NONE"
"1693","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",2010,408,"NONE"
"1694","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1951,NA,"NONE"
"1695","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1974,1500,"NONE"
"1696","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1998,2895,"NONE"
"1697","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1968,750,"NONE"
"1698","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1970,1500,"NONE"
"1699","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1967,1500,"NONE"
"1700","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1988,200,"NONE"
"1701","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",2003,8,"NONE"
"1702","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1954,4000,"NONE"
"1703","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",2007,116,"NONE"
"1704","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1996,410,"NONE"
"1705","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1972,1500,"NONE"
"1706","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1973,750,"NONE"
"1707","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",2000,550,"NONE"
"1708","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",2009,1040,"NONE"
"1709","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1952,NA,"NONE"
"1710","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1950,NA,"NONE"
"1711","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1999,200,"NONE"
"1712","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1984,NA,"NONE"
"1713","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1962,75,"NONE"
"1714","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1987,350,"NONE"
"1715","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",2002,NA,"NONE"
"1716","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1983,500,"NONE"
"1717","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1961,1500,"NONE"
"1718","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1986,725,"NONE"
"1719","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",2016,NA,"NONE"
"1720","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1997,650,"NONE"
"1721","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",2018,NA,"NONE"
"1722","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",1985,850,"NONE"
"1723","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",2017,NA,"NONE"
"1724","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",2001,465,"NONE"
"1725","Chum","HAMMOND CREEK","CM","25","Southwest Vancouver Island",2015,NA,"NONE"
"1726","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1973,NA,"NONE"
"1727","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1969,NA,"NONE"
"1728","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1972,NA,"NONE"
"1729","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1964,NA,"NONE"
"1730","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1965,NA,"NONE"
"1731","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1974,NA,"NONE"
"1732","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1968,NA,"NONE"
"1733","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1967,NA,"NONE"
"1734","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1991,NA,"NONE"
"1735","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1952,NA,"NONE"
"1736","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1971,NA,"NONE"
"1737","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1983,NA,"NONE"
"1738","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1966,NA,"NONE"
"1739","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1998,100,"NONE"
"1740","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1970,NA,"NONE"
"1741","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1977,NA,"NONE"
"1742","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1997,40,"NONE"
"1743","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1984,NA,"NONE"
"1744","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1975,NA,"NONE"
"1745","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1962,NA,"NONE"
"1746","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1961,NA,"NONE"
"1747","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1988,NA,"NONE"
"1748","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1987,NA,"NONE"
"1749","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1978,NA,"NONE"
"1750","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1963,NA,"NONE"
"1751","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1951,NA,"NONE"
"1752","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1990,NA,"NONE"
"1753","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1996,75,"NONE"
"1754","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1979,NA,"NONE"
"1755","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1956,NA,"NONE"
"1756","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1981,NA,"NONE"
"1757","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1976,NA,"NONE"
"1758","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",2003,NA,"NONE"
"1759","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",2018,NA,"NONE"
"1760","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",2001,NA,"NONE"
"1761","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1953,NA,"NONE"
"1762","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1982,NA,"NONE"
"1763","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1950,NA,"NONE"
"1764","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",2002,NA,"NONE"
"1765","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1958,NA,"NONE"
"1766","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1980,NA,"NONE"
"1767","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1993,NA,"NONE"
"1768","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1985,170,"NONE"
"1769","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",2014,NA,"NONE"
"1770","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",2007,NA,"NONE"
"1771","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1954,NA,"NONE"
"1772","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1999,NA,"NONE"
"1773","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1955,NA,"NONE"
"1774","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1960,NA,"NONE"
"1775","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1995,NA,"NONE"
"1776","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",2000,NA,"NONE"
"1777","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1992,80,"NONE"
"1778","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1989,NA,"NONE"
"1779","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1957,NA,"NONE"
"1780","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",2008,NA,"NONE"
"1781","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",2004,NA,"NONE"
"1782","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",2017,NA,"NONE"
"1783","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",2012,NA,"NONE"
"1784","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1959,NA,"NONE"
"1785","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",2005,NA,"NONE"
"1786","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",2009,NA,"NONE"
"1787","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",2016,NA,"NONE"
"1788","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1986,1000,"NONE"
"1789","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",2015,NA,"NONE"
"1790","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",2006,NA,"NONE"
"1791","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",2011,NA,"NONE"
"1792","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",2010,NA,"NONE"
"1793","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",2013,NA,"NONE"
"1794","Chum","HANNA CREEK","CM","25","Southwest Vancouver Island",1994,NA,"NONE"
"1795","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1989,150,"NONE"
"1796","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1994,900,"NONE"
"1797","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1991,NA,"NONE"
"1798","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1998,6210,"NONE"
"1799","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1990,300,"NONE"
"1800","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",2002,295,"NONE"
"1801","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1975,75,"NONE"
"1802","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1952,NA,"NONE"
"1803","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",2001,215,"NONE"
"1804","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1992,1500,"NONE"
"1805","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",2010,610,"NONE"
"1806","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1993,2000,"NONE"
"1807","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1988,150,"NONE"
"1808","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1959,400,"NONE"
"1809","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",2000,250,"NONE"
"1810","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1981,1500,"NONE"
"1811","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1966,2000,"NONE"
"1812","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",2018,NA,"NONE"
"1813","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1950,NA,"NONE"
"1814","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1980,500,"NONE"
"1815","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1965,400,"NONE"
"1816","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1999,300,"NONE"
"1817","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",2016,NA,"NONE"
"1818","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",2017,NA,"NONE"
"1819","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1982,2500,"NONE"
"1820","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1997,1000,"NONE"
"1821","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",2003,1095,"NONE"
"1822","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1995,NA,"NONE"
"1823","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1967,1500,"NONE"
"1824","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",2004,3296,"NONE"
"1825","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1951,NA,"NONE"
"1826","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1962,1500,"NONE"
"1827","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1987,750,"NONE"
"1828","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1960,3500,"NONE"
"1829","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1996,250,"NONE"
"1830","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1978,300,"NONE"
"1831","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1953,3500,"NONE"
"1832","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1971,200,"NONE"
"1833","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",2013,NA,"NONE"
"1834","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",2006,142,"NONE"
"1835","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",2011,361,"NONE"
"1836","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1983,1050,"NONE"
"1837","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",2009,565,"NONE"
"1838","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1957,1500,"NONE"
"1839","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1954,900,"NONE"
"1840","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1958,3500,"NONE"
"1841","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1985,2400,"NONE"
"1842","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1973,1500,"NONE"
"1843","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1984,100,"NONE"
"1844","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1979,110,"NONE"
"1845","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1968,400,"NONE"
"1846","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1970,2200,"NONE"
"1847","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1964,400,"NONE"
"1848","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1986,1700,"NONE"
"1849","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1963,700,"NONE"
"1850","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1974,750,"NONE"
"1851","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",2005,1050,"NONE"
"1852","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1955,200,"NONE"
"1853","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1969,750,"NONE"
"1854","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1977,150,"NONE"
"1855","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",2008,338,"NONE"
"1856","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",2014,NA,"NONE"
"1857","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1956,3500,"NONE"
"1858","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1972,3500,"NONE"
"1859","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",2015,NA,"NONE"
"1860","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1961,750,"NONE"
"1861","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",2007,69,"NONE"
"1862","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",2012,NA,"NONE"
"1863","Chum","HOISS CREEK","CM","25","Southwest Vancouver Island",1976,NA,"NONE"
"1864","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1975,NA,"NONE"
"1865","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1997,NA,"NONE"
"1866","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1996,NA,"NONE"
"1867","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1950,NA,"NONE"
"1868","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1963,200,"NONE"
"1869","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",2003,NA,"NONE"
"1870","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",2000,NA,"NONE"
"1871","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1999,NA,"NONE"
"1872","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1985,NA,"NONE"
"1873","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1998,NA,"NONE"
"1874","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1980,NA,"NONE"
"1875","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",2007,NA,"NONE"
"1876","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1989,NA,"NONE"
"1877","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",2002,NA,"NONE"
"1878","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1994,NA,"NONE"
"1879","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1960,200,"NONE"
"1880","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1972,750,"NONE"
"1881","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1969,200,"NONE"
"1882","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",2009,NA,"NONE"
"1883","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1974,75,"NONE"
"1884","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1995,NA,"NONE"
"1885","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1977,50,"NONE"
"1886","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",2008,NA,"NONE"
"1887","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1993,NA,"NONE"
"1888","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1973,200,"NONE"
"1889","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",2014,NA,"NONE"
"1890","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",2017,NA,"NONE"
"1891","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1978,NA,"NONE"
"1892","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",2010,NA,"NONE"
"1893","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1959,25,"NONE"
"1894","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1976,NA,"NONE"
"1895","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",2016,NA,"NONE"
"1896","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1961,200,"NONE"
"1897","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1964,200,"NONE"
"1898","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1983,NA,"NONE"
"1899","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1970,800,"NONE"
"1900","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1967,200,"NONE"
"1901","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",2011,NA,"NONE"
"1902","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1992,NA,"NONE"
"1903","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1971,75,"NONE"
"1904","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1982,NA,"NONE"
"1905","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1968,25,"NONE"
"1906","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1966,200,"NONE"
"1907","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1986,NA,"NONE"
"1908","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1962,25,"NONE"
"1909","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",2012,NA,"NONE"
"1910","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",2013,NA,"NONE"
"1911","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1954,NA,"NONE"
"1912","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1984,NA,"NONE"
"1913","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1958,75,"NONE"
"1914","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1953,NA,"NONE"
"1915","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1988,NA,"NONE"
"1916","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1955,NA,"NONE"
"1917","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",2006,NA,"NONE"
"1918","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1951,NA,"NONE"
"1919","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",2015,NA,"NONE"
"1920","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",1965,75,"NONE"
"1921","Chum","HOUSTON RIVER","CM","25","Southwest Vancouver Island",2004,NA,"NONE"
